"Station,Date,Time,Dir,Spd,DirStdDev,SpdStdDev,Period,Freq"
"39915,20220401,1100,191,3.9,13.3,0.8,1,H"
"39915,20220401,1200,195,4.1,10.5,0.8,1,H"
"39915,20220401,1300,195,5.0,11.2,0.8,1,H"
"39915,20220401,1400,193,4.8,11.0,0.9,1,H"
"39915,20220401,1500,185,4.9,9.6,1.0,1,H"
"39915,20220401,1600,191,5.2,7.7,0.6,1,H"
"39915,20220401,1700,196,6.0,5.5,0.7,1,H"
"39915,20220401,1800,190,6.3,4.0,0.6,1,H"
"39915,20220401,1900,190,6.2,3.7,0.7,1,H"
"39915,20220401,2000,180,5.8,4.4,0.7,1,H"
"39915,20220401,2100,152,2.0,29.9,1.6,1,H"
"39915,20220401,2200,105,2.4,19.4,1.3,1,H"
"39915,20220401,2300,71,3.9,9.4,0.5,1,H"
"39915,20220402,0000,59,3.9,5.2,0.7,1,H"
"39915,20220402,0100,63,5.8,1.6,0.4,1,H"
"39915,20220402,0200,52,5.3,7.1,0.5,1,H"
"39915,20220402,0300,44,4.7,3.6,0.4,1,H"
"39915,20220402,0400,37,7.4,8.0,0.7,1,H"
"39915,20220402,0500,33,7.3,3.9,0.5,1,H"
"39915,20220402,0600,25,6.3,5.1,0.6,1,H"
"39915,20220402,0700,25,5.5,2.3,0.3,1,H"
"39915,20220402,0800,18,5.1,4.9,0.3,1,H"
"39915,20220402,0900,22,4.3,6.1,0.5,1,H"
"39915,20220402,1000,20,4.2,5.6,0.5,1,H"
"39915,20220402,1100,22,4.6,7.4,0.5,1,H"
"39915,20220402,1200,23,4.8,8.0,0.5,1,H"
"39915,20220402,1300,30,4.4,7.3,0.6,1,H"
"39915,20220402,1400,26,5.3,6.0,0.6,1,H"
"39915,20220402,1500,30,4.3,8.6,0.6,1,H"
"39915,20220402,1600,23,3.8,7.9,0.6,1,H"
"39915,20220402,1700,2,3.5,18.8,0.4,1,H"
"39915,20220402,1800,325,2.9,13.4,0.5,1,H"
"39915,20220402,1900,187,2.1,66.5,0.9,1,H"
"39915,20220402,2000,219,2.4,12.6,0.6,1,H"
"39915,20220402,2100,236,1.7,15.7,0.4,1,H"
"39915,20220402,2200,247,1.0,16.4,0.8,1,H"
"39915,20220402,2300,235,1.1,25.2,0.4,1,H"
"39915,20220403,0000,210,2.7,14.5,0.5,1,H"
"39915,20220403,0100,191,3.6,3.5,0.2,1,H"
"39915,20220403,0200,188,3.4,2.9,0.6,1,H"
"39915,20220403,0300,185,2.0,3.5,0.2,1,H"
"39915,20220403,0400,181,2.6,3.7,0.7,1,H"
"39915,20220403,0500,181,3.4,2.9,0.5,1,H"
"39915,20220403,0600,185,2.2,6.4,0.4,1,H"
"39915,20220403,0700,168,2.6,5.3,0.5,1,H"
"39915,20220403,0800,154,0.6,2.0,0.4,1,H"
"39915,20220403,0900,156,0.5,31.7,0.2,1,H"
"39915,20220403,1000,276,1.0,39.0,0.5,1,H"
"39915,20220403,1100,249,1.5,42.3,0.7,1,H"
"39915,20220403,1200,65,1.5,67.7,0.7,1,H"
"39915,20220403,1300,320,1.6,33.5,0.5,1,H"
"39915,20220403,1400,276,2.6,24.1,0.9,1,H"
"39915,20220403,1500,244,2.7,33.9,1.1,1,H"
"39915,20220403,1600,213,3.8,27.0,1.2,1,H"
"39915,20220403,1700,212,3.5,17.2,1.1,1,H"
"39915,20220403,1800,235,2.1,17.4,0.6,1,H"
"39915,20220403,1900,220,3.9,13.4,1.1,1,H"
"39915,20220403,2000,202,6.0,4.2,0.6,1,H"
"39915,20220403,2100,199,6.7,2.4,0.2,1,H"
"39915,20220403,2200,195,5.7,4.9,0.5,1,H"
"39915,20220403,2300,188,3.5,1.4,0.5,1,H"
"39915,20220404,0000,180,2.2,6.6,0.3,1,H"
"39915,20220404,0100,171,2.0,5.3,0.2,1,H"
"39915,20220404,0200,176,2.0,3.9,0.3,1,H"
"39915,20220404,0300,189,1.7,11.6,0.2,1,H"
"39915,20220404,0400,226,2.3,6.2,0.2,1,H"
"39915,20220404,0500,229,1.9,4.8,0.1,1,H"
"39915,20220404,0600,231,1.7,4.5,0.3,1,H"
"39915,20220404,0700,206,2.2,22.5,0.4,1,H"
"39915,20220404,0800,180,1.9,8.7,0.3,1,H"
"39915,20220404,0900,161,1.4,53.0,0.6,1,H"
"39915,20220404,1000,39,1.2,72.7,0.6,1,H"
"39915,20220404,1100,49,1.4,48.1,0.7,1,H"
"39915,20220404,1200,24,1.5,26.4,0.6,1,H"
